Kod,Date,Value
3061000,2003,5.41
3062000,2003,5.41
3063000,2003,5.41
3064000,2003,5.41
3201000,2003,5.99
3202000,2003,5.99
3203000,2003,5.99
3204000,2003,5.99
3205000,2003,5.99
3206000,2003,5.99
3207000,2003,5.99
3208000,2003,5.99
3209000,2003,5.99
3210000,2003,5.99
3211000,2003,5.99
3212000,2003,5.99
3213000,2003,5.99
3214000,2003,5.99
3215000,2003,5.99
3216000,2003,5.99
3217000,2003,5.99
3218000,2003,5.99
3261000,2003,5.99
3262000,2003,5.99
3263000,2003,5.99
201000,2004,5.16
202000,2004,5.16
203000,2004,5.16
204000,2004,5.16
205000,2004,5.16
206000,2004,5.16
207000,2004,5.16
208000,2004,5.16
209000,2004,5.16
210000,2004,5.16
211000,2004,5.16
212000,2004,5.16
213000,2004,5.16
214000,2004,5.16
215000,2004,5.16
216000,2004,5.16
217000,2004,5.16
218000,2004,5.16
219000,2004,5.16
220000,2004,5.16
221000,2004,5.16
222000,2004,5.16
223000,2004,5.16
224000,2004,5.16
225000,2004,5.16
226000,2004,5.16
261000,2004,5.16
262000,2004,5.16
263000,2004,5.16
264000,2004,5.16
265000,2004,5.16
401000,2004,5.96
402000,2004,5.96
403000,2004,5.96
404000,2004,5.96
405000,2004,5.96
406000,2004,5.96
407000,2004,5.96
408000,2004,5.96
409000,2004,5.96
410000,2004,5.96
411000,2004,5.96
412000,2004,5.96
413000,2004,5.96
414000,2004,5.96
415000,2004,5.96
416000,2004,5.96
417000,2004,5.96
418000,2004,5.96
419000,2004,5.96
461000,2004,5.96
462000,2004,5.96
463000,2004,5.96
464000,2004,5.96
601000,2004,5.35
602000,2004,5.35
603000,2004,5.35
604000,2004,5.35
605000,2004,5.35
606000,2004,5.35
607000,2004,5.35
608000,2004,5.35
609000,2004,5.35
610000,2004,5.35
611000,2004,5.35
612000,2004,5.35
613000,2004,5.35
614000,2004,5.35
615000,2004,5.35
616000,2004,5.35
617000,2004,5.35
618000,2004,5.35
619000,2004,5.35
620000,2004,5.35
661000,2004,5.35
662000,2004,5.35
663000,2004,5.35
664000,2004,5.35
801000,2004,5.61
802000,2004,5.61
803000,2004,5.61
804000,2004,5.61
805000,2004,5.61
806000,2004,5.61
807000,2004,5.61
808000,2004,5.61
809000,2004,5.61
810000,2004,5.61
811000,2004,5.61
812000,2004,5.61
861000,2004,5.61
862000,2004,5.61
1001000,2004,5.81
