,Kod,Date,Value
2102,1806000,2007,286.0
2103,1807000,2007,407.0
2104,1808000,2007,286.0
2105,1809000,2007,284.0
2106,1810000,2007,381.0
2107,1811000,2007,437.0
2108,1812000,2007,313.0
2109,1813000,2007,346.0
2110,1814000,2007,372.0
2111,1815000,2007,317.0
2112,1816000,2007,832.0
2113,1817000,2007,353.0
2114,1818000,2007,480.0
2115,1819000,2007,249.0
2116,1820000,2007,247.0
2117,1821000,2007,83.0
2118,1861000,2007,160.0
2119,1862000,2007,328.0
2120,1863000,2007,568.0
2121,1864000,2007,156.0
2122,2001000,2007,277.0
2123,2002000,2007,639.0
2124,2003000,2007,343.0
2125,2004000,2007,210.0
2126,2005000,2007,330.0
2127,2006000,2007,156.0
2128,2007000,2007,257.0
2129,2008000,2007,200.0
2130,2009000,2007,111.0
2131,2010000,2007,304.0
2132,2011000,2007,440.0
2133,2012000,2007,176.0
2134,2013000,2007,310.0
2135,2014000,2007,172.0
2136,2061000,2007,848.0
2137,2062000,2007,153.0
2138,2063000,2007,183.0
2139,2201000,2007,242.0
2140,2202000,2007,359.0
2141,2203000,2007,195.0
2142,2204000,2007,226.0
2143,2205000,2007,300.0
2144,2206000,2007,227.0
2145,2207000,2007,295.0
2146,2208000,2007,219.0
2147,2209000,2007,229.0
2148,2210000,2007,127.0
2149,2211000,2007,215.0
2150,2212000,2007,288.0
2151,2213000,2007,395.0
2152,2214000,2007,372.0
2153,2215000,2007,455.0
2154,2216000,2007,189.0
2155,2261000,2007,1726.0
2156,2262000,2007,929.0
2157,2263000,2007,320.0
2158,2264000,2007,202.0
2159,2401000,2007,943.0
2160,2402000,2007,730.0
2161,2403000,2007,780.0
2162,2404000,2007,824.0
2163,2405000,2007,492.0
2164,2406000,2007,491.0
2165,2407000,2007,372.0
2166,2408000,2007,377.0
2167,2409000,2007,448.0
2168,2410000,2007,426.0
2169,2411000,2007,437.0
2170,2412000,2007,318.0
2171,2413000,2007,627.0
2172,2414000,2007,216.0
2173,2415000,2007,623.0
2174,2416000,2007,749.0
2175,2417000,2007,841.0
2176,2461000,2007,914.0
2177,2462000,2007,837.0
2178,2463000,2007,640.0
2179,2464000,2007,1279.0
2180,2465000,2007,644.0
2181,2466000,2007,780.0
2182,2467000,2007,245.0
2183,2468000,2007,439.0
2184,2469000,2007,1600.0
2185,2470000,2007,324.0
2186,2471000,2007,326.0
2187,2472000,2007,710.0
2188,2473000,2007,556.0
2189,2474000,2007,391.0
2190,2475000,2007,1109.0
2191,2476000,2007,309.0
2192,2477000,2007,498.0
2193,2478000,2007,641.0
2194,2479000,2007,149.0
2195,2601000,2007,424.0
2196,2602000,2007,521.0
2197,2603000,2007,233.0
2198,2604000,2007,844.0
2199,2605000,2007,504.0
2200,2606000,2007,359.0
2201,2607000,2007,661.0
2202,2608000,2007,266.0
2203,2609000,2007,456.0
2204,2610000,2007,490.0
2205,2611000,2007,493.0
2206,2612000,2007,392.0
2207,2613000,2007,267.0
2208,2661000,2007,680.0
2209,2801000,2007,245.0
2210,2802000,2007,186.0
2211,2803000,2007,242.0
2212,2804000,2007,213.0
2213,2805000,2007,265.0
2214,2806000,2007,216.0
2215,2807000,2007,301.0
2216,2808000,2007,286.0
2217,2809000,2007,183.0
2218,2810000,2007,138.0
2219,2811000,2007,106.0
2220,2812000,2007,170.0
2221,2813000,2007,160.0
2222,2814000,2007,354.0
2223,2815000,2007,401.0
2224,2816000,2007,197.0
2225,2817000,2007,242.0
2226,2818000,2007,112.0
2227,2819000,2007,89.0
2228,2861000,2007,452.0
2229,2862000,2007,448.0
2230,3001000,2007,167.0
2231,3002000,2007,301.0
2232,3003000,2007,504.0
2233,3004000,2007,270.0
2234,3005000,2007,223.0
2235,3006000,2007,317.0
2236,3007000,2007,363.0
2237,3008000,2007,236.0
2238,3009000,2007,479.0
2239,3010000,2007,483.0
2240,3011000,2007,254.0
2241,3012000,2007,374.0
2242,3013000,2007,198.0
2243,3014000,2007,132.0
2244,3015000,2007,292.0
2245,3016000,2007,215.0
2246,3017000,2007,602.0
2247,3018000,2007,274.0
2248,3019000,2007,469.0
2249,3020000,2007,302.0
2250,3021000,2007,972.0
2251,3022000,2007,243.0
2252,3023000,2007,255.0
2253,3024000,2007,376.0
2254,3025000,2007,218.0
2255,3026000,2007,205.0
2256,3027000,2007,342.0
2257,3028000,2007,240.0
2258,3029000,2007,239.0
2259,3030000,2007,289.0
2260,3031000,2007,270.0
2261,3061000,2007,517.0
2262,3062000,2007,244.0
2263,3063000,2007,229.0
2264,3064000,2007,2471.0
2265,3201000,2007,234.0
2266,3202000,2007,217.0
2267,3203000,2007,262.0
2268,3204000,2007,299.0
2269,3205000,2007,283.0
2270,3206000,2007,294.0
2271,3207000,2007,178.0
2272,3208000,2007,243.0
2273,3209000,2007,249.0
2274,3210000,2007,285.0
2275,3211000,2007,166.0
2276,3212000,2007,156.0
2277,3213000,2007,251.0
2278,3214000,2007,479.0
2279,3215000,2007,383.0
2280,3216000,2007,210.0
2281,3217000,2007,244.0
2282,3218000,2007,175.0
2283,3261000,2007,373.0
2284,3262000,2007,1876.0
2285,3263000,2007,137.0
2286,201000,2008,351.0
2287,202000,2008,624.0
2288,203000,2008,306.0
2289,204000,2008,157.0
2290,205000,2008,270.0
2291,206000,2008,355.0
2292,207000,2008,240.0
2293,208000,2008,1021.0
2294,209000,2008,270.0
2295,210000,2008,359.0
2296,211000,2008,349.0
2297,212000,2008,289.0
2298,213000,2008,193.0
2299,214000,2008,474.0
2300,215000,2008,286.0
2301,216000,2008,240.0
2302,217000,2008,260.0
2303,218000,2008,290.0
2304,219000,2008,864.0
2305,220000,2008,388.0
2306,221000,2008,1112.0
2307,222000,2008,299.0
2308,223000,2008,448.0
2309,224000,2008,413.0
2310,225000,2008,464.0
2311,226000,2008,202.0
2312,261000,2008,444.0
2313,262000,2008,474.0
2314,263000,2008,
2315,264000,2008,3171.0
2316,265000,2008,
2317,401000,2008,311.0
2318,402000,2008,325.0
2319,403000,2008,386.0
2320,404000,2008,195.0
2321,405000,2008,153.0
2322,406000,2008,158.0
2323,407000,2008,810.0
2324,408000,2008,305.0
2325,409000,2008,205.0
2326,410000,2008,434.0
2327,411000,2008,231.0
2328,412000,2008,213.0
2329,413000,2008,198.0
2330,414000,2008,444.0
2331,415000,2008,339.0
2332,416000,2008,197.0
2333,417000,2008,142.0
2334,418000,2008,491.0
2335,419000,2008,282.0
2336,461000,2008,1652.0
2337,462000,2008,501.0
2338,463000,2008,691.0
2339,464000,2008,524.0
2340,601000,2008,726.0
2341,602000,2008,478.0
2342,603000,2008,523.0
2343,604000,2008,334.0
2344,605000,2008,318.0
2345,606000,2008,493.0
2346,607000,2008,564.0
2347,608000,2008,590.0
2348,609000,2008,880.0
2349,610000,2008,236.0
2350,611000,2008,590.0
2351,612000,2008,426.0
2352,613000,2008,235.0
2353,614000,2008,563.0
2354,615000,2008,355.0
2355,616000,2008,356.0
2356,617000,2008,369.0
2357,618000,2008,475.0
2358,619000,2008,236.0
2359,620000,2008,581.0
2360,661000,2008,180.0
2361,662000,2008,251.0
2362,663000,2008,1484.0
2363,664000,2008,202.0
2364,801000,2008,256.0
2365,802000,2008,222.0
2366,803000,2008,248.0
2367,804000,2008,379.0
2368,805000,2008,168.0
2369,806000,2008,194.0
2370,807000,2008,176.0
2371,808000,2008,268.0
2372,809000,2008,316.0
2373,810000,2008,407.0
2374,811000,2008,521.0
2375,812000,2008,154.0
2376,861000,2008,376.0
2377,862000,2008,367.0
2378,1001000,2008,454.0
2379,1002000,2008,609.0
2380,1003000,2008,267.0
2381,1004000,2008,384.0
2382,1005000,2008,525.0
2383,1006000,2008,334.0
2384,1007000,2008,478.0
2385,1008000,2008,679.0
2386,1009000,2008,286.0
2387,1010000,2008,587.0
2388,1011000,2008,263.0
2389,1012000,2008,714.0
2390,1013000,2008,244.0
2391,1014000,2008,603.0
2392,1015000,2008,264.0
2393,1016000,2008,669.0
2394,1017000,2008,485.0
2395,1018000,2008,288.0
2396,1019000,2008,339.0
2397,1020000,2008,864.0
2398,1021000,2008,173.0
2399,1061000,2008,4442.0
2400,1062000,2008,372.0
2401,1063000,2008,206.0
2402,1201000,2008,454.0
2403,1202000,2008,447.0
2404,1203000,2008,599.0
2405,1204000,2008,254.0
2406,1205000,2008,499.0
2407,1206000,2008,1216.0
2408,1207000,2008,429.0
2409,1208000,2008,363.0
2410,1209000,2008,497.0
2411,1210000,2008,753.0
2412,1211000,2008,677.0
2413,1212000,2008,522.0
2414,1213000,2008,640.0
2415,1214000,2008,239.0
2416,1215000,2008,408.0
2417,1216000,2008,839.0
2418,1217000,2008,319.0
2419,1218000,2008,675.0
2420,1219000,2008,508.0
2421,1261000,2008,3401.0
2422,1262000,2008,305.0
2423,1263000,2008,482.0
2424,1401000,2008,166.0
2425,1402000,2008,423.0
2426,1403000,2008,570.0
2427,1404000,2008,223.0
2428,1405000,2008,406.0
2429,1406000,2008,608.0
2430,1407000,2008,324.0
2431,1408000,2008,355.0
2432,1409000,2008,233.0
2433,1410000,2008,186.0
2434,1411000,2008,259.0
2435,1412000,2008,758.0
2436,1413000,2008,364.0
2437,1414000,2008,366.0
2438,1415000,2008,385.0
2439,1416000,2008,428.0
2440,1417000,2008,575.0
2441,1418000,2008,597.0
2442,1419000,2008,551.0
2443,1420000,2008,521.0
2444,1421000,2008,617.0
2445,1422000,2008,316.0
2446,1423000,2008,294.0
2447,1424000,2008,258.0
2448,1425000,2008,652.0
2449,1426000,2008,449.0
2450,1427000,2008,261.0
2451,1428000,2008,469.0
2452,1429000,2008,362.0
2453,1430000,2008,218.0
2454,1432000,2008,399.0
2455,1433000,2008,396.0
2456,1434000,2008,841.0
2457,1435000,2008,292.0
2458,1436000,2008,212.0
2459,1437000,2008,205.0
2460,1438000,2008,374.0
2461,1461000,2008,144.0
2462,1462000,2008,463.0
2463,1463000,2008,903.0
2464,1464000,2008,268.0
2465,1465000,2008,7799.0
2466,1601000,2008,405.0
2467,1602000,2008,261.0
2468,1603000,2008,433.0
2469,1604000,2008,354.0
2470,1605000,2008,287.0
2471,1606000,2008,172.0
2472,1607000,2008,812.0
2473,1608000,2008,332.0
2474,1609000,2008,566.0
2475,1610000,2008,348.0
2476,1611000,2008,401.0
2477,1661000,2008,453.0
2478,1801000,2008,86.0
2479,1802000,2008,262.0
2480,1803000,2008,539.0
2481,1804000,2008,611.0
2482,1805000,2008,483.0
2483,1806000,2008,277.0
2484,1807000,2008,444.0
2485,1808000,2008,291.0
2486,1809000,2008,300.0
2487,1810000,2008,385.0
2488,1811000,2008,397.0
2489,1812000,2008,294.0
2490,1813000,2008,333.0
2491,1814000,2008,470.0
2492,1815000,2008,345.0
2493,1816000,2008,793.0
2494,1817000,2008,329.0
2495,1818000,2008,484.0
2496,1819000,2008,260.0
2497,1820000,2008,244.0
2498,1821000,2008,70.0
2499,1861000,2008,154.0
2500,1862000,2008,294.0
2501,1863000,2008,579.0
2502,1864000,2008,181.0
2503,2001000,2008,253.0
2504,2002000,2008,606.0
2505,2003000,2008,371.0
2506,2004000,2008,213.0
2507,2005000,2008,276.0
2508,2006000,2008,160.0
2509,2007000,2008,218.0
2510,2008000,2008,177.0
2511,2009000,2008,79.0
2512,2010000,2008,280.0
2513,2011000,2008,411.0
2514,2012000,2008,145.0
2515,2013000,2008,308.0
2516,2014000,2008,187.0
2517,2061000,2008,885.0
2518,2062000,2008,160.0
2519,2063000,2008,142.0
2520,2201000,2008,226.0
2521,2202000,2008,306.0
2522,2203000,2008,166.0
2523,2204000,2008,216.0
2524,2205000,2008,315.0
2525,2206000,2008,191.0
2526,2207000,2008,277.0
2527,2208000,2008,220.0
2528,2209000,2008,276.0
2529,2210000,2008,148.0
2530,2211000,2008,225.0
2531,2212000,2008,251.0
2532,2213000,2008,378.0
2533,2214000,2008,371.0
2534,2215000,2008,446.0
2535,2216000,2008,144.0
2536,2261000,2008,1577.0
2537,2262000,2008,837.0
2538,2263000,2008,300.0
2539,2264000,2008,168.0
2540,2401000,2008,922.0
2541,2402000,2008,744.0
2542,2403000,2008,788.0
2543,2404000,2008,842.0
2544,2405000,2008,494.0
2545,2406000,2008,472.0
2546,2407000,2008,367.0
2547,2408000,2008,417.0
2548,2409000,2008,398.0
2549,2410000,2008,429.0
2550,2411000,2008,433.0
2551,2412000,2008,329.0
2552,2413000,2008,639.0
2553,2414000,2008,209.0
2554,2415000,2008,643.0
2555,2416000,2008,742.0
2556,2417000,2008,905.0
2557,2461000,2008,825.0
2558,2462000,2008,784.0
2559,2463000,2008,677.0
2560,2464000,2008,1259.0
2561,2465000,2008,645.0
2562,2466000,2008,778.0
2563,2467000,2008,234.0
2564,2468000,2008,423.0
2565,2469000,2008,1563.0
2566,2470000,2008,337.0
2567,2471000,2008,342.0
2568,2472000,2008,661.0
2569,2473000,2008,519.0
2570,2474000,2008,366.0
2571,2475000,2008,1159.0
2572,2476000,2008,280.0
2573,2477000,2008,464.0
2574,2478000,2008,671.0
2575,2479000,2008,140.0
2576,2601000,2008,408.0
2577,2602000,2008,533.0
2578,2603000,2008,238.0
2579,2604000,2008,939.0
2580,2605000,2008,511.0
2581,2606000,2008,368.0
2582,2607000,2008,640.0
2583,2608000,2008,258.0
2584,2609000,2008,382.0
2585,2610000,2008,503.0
2586,2611000,2008,470.0
2587,2612000,2008,412.0
2588,2613000,2008,289.0
2589,2661000,2008,752.0
2590,2801000,2008,264.0
2591,2802000,2008,176.0
2592,2803000,2008,214.0
2593,2804000,2008,201.0
2594,2805000,2008,245.0
2595,2806000,2008,236.0
2596,2807000,2008,285.0
2597,2808000,2008,310.0
2598,2809000,2008,197.0
2599,2810000,2008,168.0
2600,2811000,2008,134.0
2601,2812000,2008,177.0
2602,2813000,2008,165.0
2603,2814000,2008,382.0
2604,2815000,2008,370.0
2605,2816000,2008,214.0
2606,2817000,2008,250.0
2607,2818000,2008,88.0
2608,2819000,2008,95.0
2609,2861000,2008,433.0
2610,2862000,2008,481.0
2611,3001000,2008,167.0
2612,3002000,2008,379.0
2613,3003000,2008,543.0
2614,3004000,2008,314.0
2615,3005000,2008,203.0
2616,3006000,2008,280.0
2617,3007000,2008,355.0
2618,3008000,2008,231.0
2619,3009000,2008,434.0
2620,3010000,2008,451.0
2621,3011000,2008,262.0
2622,3012000,2008,355.0
2623,3013000,2008,181.0
2624,3014000,2008,163.0
2625,3015000,2008,264.0
2626,3016000,2008,205.0
2627,3017000,2008,578.0
2628,3018000,2008,290.0
2629,3019000,2008,512.0
2630,3020000,2008,300.0
2631,3021000,2008,973.0
2632,3022000,2008,287.0
2633,3023000,2008,280.0
2634,3024000,2008,357.0
2635,3025000,2008,228.0
2636,3026000,2008,209.0
2637,3027000,2008,391.0
2638,3028000,2008,240.0
2639,3029000,2008,236.0
2640,3030000,2008,289.0
2641,3031000,2008,256.0
2642,3061000,2008,485.0
2643,3062000,2008,230.0
2644,3063000,2008,218.0
2645,3064000,2008,2460.0
2646,3201000,2008,250.0
2647,3202000,2008,223.0
2648,3203000,2008,284.0
2649,3204000,2008,318.0
2650,3205000,2008,249.0
2651,3206000,2008,365.0
2652,3207000,2008,207.0
2653,3208000,2008,256.0
2654,3209000,2008,228.0
2655,3210000,2008,330.0
2656,3211000,2008,162.0
2657,3212000,2008,173.0
2658,3213000,2008,243.0
2659,3214000,2008,430.0
2660,3215000,2008,390.0
2661,3216000,2008,209.0
2662,3217000,2008,238.0
2663,3218000,2008,180.0
2664,3261000,2008,363.0
2665,3262000,2008,1899.0
2666,3263000,2008,172.0
2667,201000,2009,424.0
2668,202000,2009,679.0
2669,203000,2009,317.0
2670,204000,2009,230.0
2671,205000,2009,299.0
2672,206000,2009,380.0
2673,207000,2009,244.0
2674,208000,2009,964.0
2675,209000,2009,246.0
2676,210000,2009,388.0
2677,211000,2009,335.0
2678,212000,2009,301.0
2679,213000,2009,204.0
2680,214000,2009,539.0
2681,215000,2009,334.0
2682,216000,2009,225.0
2683,217000,2009,283.0
2684,218000,2009,260.0
2685,219000,2009,793.0
2686,220000,2009,368.0
2687,221000,2009,1066.0
2688,222000,2009,274.0
2689,223000,2009,452.0
2690,224000,2009,395.0
2691,225000,2009,485.0
2692,226000,2009,270.0
2693,261000,2009,452.0
2694,262000,2009,463.0
2695,263000,2009,
2696,264000,2009,3361.0
2697,265000,2009,
2698,401000,2009,287.0
2699,402000,2009,355.0
2700,403000,2009,375.0
2701,404000,2009,207.0
2702,405000,2009,198.0
2703,406000,2009,140.0
2704,407000,2009,775.0
2705,408000,2009,328.0
2706,409000,2009,214.0
2707,410000,2009,394.0
2708,411000,2009,224.0
2709,412000,2009,245.0
2710,413000,2009,188.0
2711,414000,2009,444.0
2712,415000,2009,298.0
2713,416000,2009,172.0
2714,417000,2009,158.0
2715,418000,2009,477.0
2716,419000,2009,344.0
2717,461000,2009,1636.0
2718,462000,2009,420.0
2719,463000,2009,755.0
2720,464000,2009,511.0
2721,601000,2009,741.0
2722,602000,2009,535.0
2723,603000,2009,518.0
2724,604000,2009,348.0
2725,605000,2009,338.0
2726,606000,2009,482.0
2727,607000,2009,593.0
2728,608000,2009,571.0
2729,609000,2009,863.0
2730,610000,2009,214.0
2731,611000,2009,556.0
2732,612000,2009,412.0
2733,613000,2009,217.0
2734,614000,2009,605.0
2735,615000,2009,324.0
2736,616000,2009,348.0
2737,617000,2009,360.0
2738,618000,2009,519.0
2739,619000,2009,270.0
2740,620000,2009,616.0
2741,661000,2009,168.0
2742,662000,2009,285.0
2743,663000,2009,1483.0
2744,664000,2009,189.0
2745,801000,2009,267.0
2746,802000,2009,298.0
2747,803000,2009,251.0
2748,804000,2009,375.0
2749,805000,2009,226.0
2750,806000,2009,237.0
2751,807000,2009,181.0
2752,808000,2009,268.0
2753,809000,2009,300.0
2754,810000,2009,442.0
2755,811000,2009,591.0
2756,812000,2009,182.0
2757,861000,2009,451.0
2758,862000,2009,454.0
2759,1001000,2009,466.0
2760,1002000,2009,607.0
2761,1003000,2009,265.0
2762,1004000,2009,335.0
2763,1005000,2009,546.0
2764,1006000,2009,384.0
2765,1007000,2009,456.0
2766,1008000,2009,690.0
2767,1009000,2009,319.0
2768,1010000,2009,600.0
2769,1011000,2009,258.0
2770,1012000,2009,712.0
2771,1013000,2009,272.0
2772,1014000,2009,666.0
2773,1015000,2009,300.0
2774,1016000,2009,723.0
2775,1017000,2009,470.0
2776,1018000,2009,284.0
2777,1019000,2009,356.0
2778,1020000,2009,860.0
2779,1021000,2009,189.0
2780,1061000,2009,4216.0
2781,1062000,2009,423.0
2782,1063000,2009,191.0
2783,1201000,2009,520.0
2784,1202000,2009,428.0
2785,1203000,2009,668.0
2786,1204000,2009,298.0
2787,1205000,2009,524.0
2788,1206000,2009,1196.0
2789,1207000,2009,484.0
2790,1208000,2009,401.0
2791,1209000,2009,509.0
2792,1210000,2009,718.0
2793,1211000,2009,667.0
2794,1212000,2009,526.0
2795,1213000,2009,685.0
2796,1214000,2009,249.0
2797,1215000,2009,385.0
2798,1216000,2009,890.0
2799,1217000,2009,300.0
2800,1218000,2009,718.0
2801,1219000,2009,534.0
2802,1261000,2009,3434.0
2803,1262000,2009,301.0
2804,1263000,2009,498.0
2805,1401000,2009,188.0
2806,1402000,2009,475.0
2807,1403000,2009,611.0
2808,1404000,2009,199.0
2809,1405000,2009,375.0
2810,1406000,2009,591.0
2811,1407000,2009,344.0
2812,1408000,2009,403.0
2813,1409000,2009,309.0
2814,1410000,2009,211.0
2815,1411000,2009,270.0
2816,1412000,2009,719.0
2817,1413000,2009,370.0
2818,1414000,2009,334.0
2819,1415000,2009,401.0
2820,1416000,2009,448.0
2821,1417000,2009,582.0
2822,1418000,2009,561.0
2823,1419000,2009,493.0
2824,1420000,2009,542.0
2825,1421000,2009,669.0
2826,1422000,2009,339.0
2827,1423000,2009,324.0
2828,1424000,2009,301.0
2829,1425000,2009,735.0
2830,1426000,2009,478.0
2831,1427000,2009,331.0
2832,1428000,2009,413.0
2833,1429000,2009,416.0
2834,1430000,2009,246.0
2835,1432000,2009,446.0
2836,1433000,2009,418.0
2837,1434000,2009,852.0
2838,1435000,2009,346.0
2839,1436000,2009,206.0
2840,1437000,2009,212.0
2841,1438000,2009,434.0
2842,1461000,2009,151.0
2843,1462000,2009,520.0
2844,1463000,2009,1073.0
2845,1464000,2009,275.0
2846,1465000,2009,7579.0
2847,1601000,2009,401.0
2848,1602000,2009,299.0
2849,1603000,2009,447.0
2850,1604000,2009,336.0
2851,1605000,2009,292.0
2852,1606000,2009,172.0
2853,1607000,2009,696.0
2854,1608000,2009,344.0
2855,1609000,2009,566.0
2856,1610000,2009,350.0
2857,1611000,2009,375.0
2858,1661000,2009,454.0
2859,1801000,2009,79.0
2860,1802000,2009,284.0
2861,1803000,2009,581.0
2862,1804000,2009,665.0
2863,1805000,2009,624.0
2864,1806000,2009,289.0
2865,1807000,2009,506.0
2866,1808000,2009,319.0
2867,1809000,2009,276.0
2868,1810000,2009,362.0
2869,1811000,2009,476.0
2870,1812000,2009,372.0
2871,1813000,2009,332.0
2872,1814000,2009,456.0
2873,1815000,2009,345.0
2874,1816000,2009,810.0
2875,1817000,2009,375.0
2876,1818000,2009,505.0
2877,1819000,2009,333.0
2878,1820000,2009,257.0
2879,1821000,2009,83.0
2880,1861000,2009,193.0
2881,1862000,2009,318.0
2882,1863000,2009,684.0
2883,1864000,2009,166.0
2884,2001000,2009,279.0
2885,2002000,2009,684.0
2886,2003000,2009,379.0
2887,2004000,2009,225.0
2888,2005000,2009,312.0
2889,2006000,2009,168.0
2890,2007000,2009,273.0
2891,2008000,2009,233.0
2892,2009000,2009,100.0
2893,2010000,2009,289.0
2894,2011000,2009,433.0
2895,2012000,2009,168.0
2896,2013000,2009,374.0
2897,2014000,2009,204.0
2898,2061000,2009,905.0
2899,2062000,2009,150.0
2900,2063000,2009,201.0
2901,2201000,2009,229.0
2902,2202000,2009,346.0
2903,2203000,2009,195.0
2904,2204000,2009,228.0
2905,2205000,2009,307.0
2906,2206000,2009,186.0
2907,2207000,2009,246.0
2908,2208000,2009,196.0
2909,2209000,2009,273.0
2910,2210000,2009,138.0
2911,2211000,2009,243.0
2912,2212000,2009,322.0
2913,2213000,2009,430.0
2914,2214000,2009,382.0
2915,2215000,2009,484.0
2916,2216000,2009,159.0
2917,2261000,2009,1623.0
2918,2262000,2009,859.0
2919,2263000,2009,317.0
2920,2264000,2009,180.0
2921,2401000,2009,833.0
2922,2402000,2009,759.0
2923,2403000,2009,886.0
2924,2404000,2009,839.0
2925,2405000,2009,505.0
2926,2406000,2009,457.0
2927,2407000,2009,386.0
2928,2408000,2009,370.0
2929,2409000,2009,401.0
2930,2410000,2009,451.0
2931,2411000,2009,390.0
2932,2412000,2009,270.0
2933,2413000,2009,575.0
2934,2414000,2009,206.0
2935,2415000,2009,560.0
2936,2416000,2009,673.0
2937,2417000,2009,900.0
2938,2461000,2009,855.0
2939,2462000,2009,833.0
2940,2463000,2009,648.0
2941,2464000,2009,1204.0
2942,2465000,2009,605.0
2943,2466000,2009,801.0
2944,2467000,2009,265.0
2945,2468000,2009,458.0
2946,2469000,2009,1609.0
2947,2470000,2009,362.0
2948,2471000,2009,335.0
2949,2472000,2009,665.0
2950,2473000,2009,533.0
2951,2474000,2009,402.0
2952,2475000,2009,1162.0
2953,2476000,2009,285.0
2954,2477000,2009,471.0
2955,2478000,2009,650.0
2956,2479000,2009,165.0
2957,2601000,2009,526.0
2958,2602000,2009,628.0
2959,2603000,2009,220.0
2960,2604000,2009,992.0
2961,2605000,2009,557.0
2962,2606000,2009,417.0
2963,2607000,2009,719.0
2964,2608000,2009,319.0
2965,2609000,2009,554.0
2966,2610000,2009,498.0
2967,2611000,2009,603.0
2968,2612000,2009,487.0
2969,2613000,2009,364.0
2970,2661000,2009,840.0
2971,2801000,2009,279.0
2972,2802000,2009,218.0
2973,2803000,2009,240.0
2974,2804000,2009,231.0
2975,2805000,2009,283.0
2976,2806000,2009,238.0
2977,2807000,2009,316.0
2978,2808000,2009,342.0
2979,2809000,2009,167.0
2980,2810000,2009,198.0
2981,2811000,2009,135.0
2982,2812000,2009,161.0
2983,2813000,2009,154.0
2984,2814000,2009,429.0
2985,2815000,2009,395.0
2986,2816000,2009,217.0
2987,2817000,2009,298.0
2988,2818000,2009,95.0
2989,2819000,2009,111.0
2990,2861000,2009,452.0
2991,2862000,2009,525.0
2992,3001000,2009,179.0
2993,3002000,2009,342.0
2994,3003000,2009,497.0
2995,3004000,2009,312.0
2996,3005000,2009,222.0
2997,3006000,2009,305.0
2998,3007000,2009,354.0
2999,3008000,2009,250.0
3000,3009000,2009,466.0
3001,3010000,2009,505.0
3002,3011000,2009,291.0
3003,3012000,2009,352.0
3004,3013000,2009,203.0
3005,3014000,2009,154.0
3006,3015000,2009,304.0
3007,3016000,2009,217.0
3008,3017000,2009,543.0
3009,3018000,2009,288.0
3010,3019000,2009,538.0
3011,3020000,2009,286.0
3012,3021000,2009,891.0
3013,3022000,2009,276.0
3014,3023000,2009,282.0
3015,3024000,2009,398.0
3016,3025000,2009,233.0
3017,3026000,2009,204.0
3018,3027000,2009,372.0
3019,3028000,2009,272.0
3020,3029000,2009,248.0
3021,3030000,2009,298.0
3022,3031000,2009,281.0
3023,3061000,2009,494.0
3024,3062000,2009,251.0
3025,3063000,2009,214.0
3026,3064000,2009,2306.0
3027,3201000,2009,245.0
3028,3202000,2009,243.0
3029,3203000,2009,268.0
3030,3204000,2009,301.0
3031,3205000,2009,252.0
3032,3206000,2009,324.0
3033,3207000,2009,235.0
3034,3208000,2009,223.0
3035,3209000,2009,265.0
3036,3210000,2009,340.0
3037,3211000,2009,185.0
3038,3212000,2009,178.0
3039,3213000,2009,262.0
3040,3214000,2009,456.0
3041,3215000,2009,401.0
3042,3216000,2009,210.0
3043,3217000,2009,227.0
3044,3218000,2009,197.0
3045,3261000,2009,369.0
3046,3262000,2009,1911.0
3047,3263000,2009,161.0
3048,201000,2010,410.0
3049,202000,2010,592.0
3050,203000,2010,298.0
3051,204000,2010,178.0
3052,205000,2010,226.0
3053,206000,2010,340.0
3054,207000,2010,219.0
3055,208000,2010,903.0
3056,209000,2010,306.0
3057,210000,2010,284.0
3058,211000,2010,348.0
3059,212000,2010,252.0
3060,213000,2010,213.0
3061,214000,2010,502.0
3062,215000,2010,338.0
3063,216000,2010,232.0
3064,217000,2010,250.0
3065,218000,2010,241.0
3066,219000,2010,823.0
3067,220000,2010,388.0
3068,221000,2010,1096.0
3069,222000,2010,241.0
3070,223000,2010,457.0
3071,224000,2010,407.0
3072,225000,2010,476.0
3073,226000,2010,203.0
3074,261000,2010,471.0
3075,262000,2010,413.0
3076,263000,2010,
3077,264000,2010,3082.0
3078,265000,2010,
3079,401000,2010,282.0
3080,402000,2010,321.0
3081,403000,2010,356.0
3082,404000,2010,218.0
3083,405000,2010,164.0
3084,406000,2010,141.0
3085,407000,2010,810.0
3086,408000,2010,369.0
3087,409000,2010,221.0
3088,410000,2010,389.0
3089,411000,2010,223.0
3090,412000,2010,236.0
3091,413000,2010,196.0
3092,414000,2010,468.0
3093,415000,2010,342.0
3094,416000,2010,199.0
3095,417000,2010,169.0
3096,418000,2010,455.0
3097,419000,2010,311.0
3098,461000,2010,1570.0
3099,462000,2010,478.0
3100,463000,2010,711.0
3101,464000,2010,556.0
3102,601000,2010,700.0
3103,602000,2010,510.0
3104,603000,2010,549.0
3105,604000,2010,350.0
3106,605000,2010,358.0
3107,606000,2010,516.0
3108,607000,2010,652.0
3109,608000,2010,601.0
3110,609000,2010,831.0
3111,610000,2010,245.0
3112,611000,2010,616.0
3113,612000,2010,444.0
3114,613000,2010,236.0
3115,614000,2010,589.0
3116,615000,2010,348.0
