Kod,Date,Value
2815000,2002,316.0
2816000,2002,168.0
2817000,2002,199.0
2818000,2002,70.0
2819000,2002,86.0
2861000,2002,356.0
2862000,2002,366.0
3001000,2002,146.0
3002000,2002,209.0
3003000,2002,492.0
3004000,2002,349.0
3005000,2002,240.0
3006000,2002,324.0
3007000,2002,349.0
3008000,2002,272.0
3009000,2002,507.0
3010000,2002,521.0
3011000,2002,321.0
3012000,2002,399.0
3013000,2002,215.0
3014000,2002,182.0
3015000,2002,335.0
3016000,2002,226.0
3017000,2002,763.0
3018000,2002,359.0
3019000,2002,317.0
3020000,2002,320.0
3021000,2002,1002.0
3022000,2002,295.0
3023000,2002,251.0
3024000,2002,373.0
3025000,2002,205.0
3026000,2002,232.0
3027000,2002,377.0
3028000,2002,185.0
3029000,2002,264.0
3030000,2002,329.0
3031000,2002,154.0
3061000,2002,513.0
3062000,2002,222.0
3063000,2002,235.0
3064000,2002,2615.0
3201000,2002,247.0
3202000,2002,206.0
3203000,2002,242.0
3204000,2002,308.0
3205000,2002,308.0
3206000,2002,322.0
3207000,2002,213.0
3208000,2002,212.0
3209000,2002,237.0
3210000,2002,286.0
3211000,2002,166.0
3212000,2002,177.0
3213000,2002,229.0
3214000,2002,416.0
3215000,2002,337.0
3216000,2002,201.0
3217000,2002,254.0
3218000,2002,168.0
3261000,2002,370.0
3262000,2002,1786.0
3263000,2002,155.0
201000,2003,284.0
202000,2003,522.0
203000,2003,311.0
204000,2003,191.0
205000,2003,243.0
206000,2003,270.0
207000,2003,204.0
208000,2003,922.0
209000,2003,283.0
210000,2003,267.0
211000,2003,320.0
212000,2003,221.0
213000,2003,173.0
214000,2003,450.0
215000,2003,310.0
216000,2003,203.0
217000,2003,228.0
218000,2003,240.0
219000,2003,758.0
220000,2003,352.0
221000,2003,1029.0
222000,2003,283.0
223000,2003,435.0
224000,2003,441.0
225000,2003,375.0
226000,2003,218.0
261000,2003,335.0
262000,2003,428.0
264000,2003,2898.0
401000,2003,322.0
402000,2003,324.0
403000,2003,321.0
404000,2003,216.0
405000,2003,202.0
406000,2003,193.0
407000,2003,728.0
408000,2003,302.0
409000,2003,241.0
410000,2003,388.0
411000,2003,236.0
412000,2003,227.0
413000,2003,178.0
414000,2003,475.0
415000,2003,331.0
416000,2003,244.0
417000,2003,140.0
418000,2003,467.0
419000,2003,293.0
461000,2003,1589.0
462000,2003,452.0
463000,2003,713.0
464000,2003,484.0
601000,2003,757.0
602000,2003,453.0
603000,2003,467.0
604000,2003,299.0
605000,2003,294.0
606000,2003,583.0
607000,2003,627.0
608000,2003,608.0
609000,2003,829.0
610000,2003,265.0
611000,2003,586.0
612000,2003,403.0
613000,2003,248.0
614000,2003,553.0
615000,2003,365.0
616000,2003,348.0
617000,2003,333.0
618000,2003,457.0
619000,2003,244.0
620000,2003,642.0
661000,2003,227.0
662000,2003,269.0
663000,2003,1332.0
664000,2003,174.0
801000,2003,220.0
802000,2003,208.0
803000,2003,197.0
804000,2003,324.0
805000,2003,146.0
806000,2003,174.0
807000,2003,154.0
808000,2003,246.0
809000,2003,302.0
810000,2003,365.0
811000,2003,445.0
812000,2003,133.0
861000,2003,311.0
