Kod,Date,Value
3204000,2012,"0,5"
3205000,2012,"3,9"
3206000,2012,"2,1"
3207000,2012,"7,4"
3208000,2012,"6,7"
3209000,2012,"5,2"
3210000,2012,"1,5"
3211000,2012,"3,2"
3212000,2012,"1,4"
3213000,2012,"1,6"
3214000,2012,"3,5"
3215000,2012,"2,4"
3216000,2012,"6,0"
3217000,2012,"1,7"
3218000,2012,"0,0"
3261000,2012,"3,2"
3262000,2012,"2,1"
3263000,2012,"5,4"
201000,2013,"1,6"
202000,2013,"3,3"
203000,2013,"1,4"
204000,2013,"0,4"
205000,2013,"0,0"
208000,2013,"0,5"
209000,2013,"1,9"
211000,2013,"3,1"
212000,2013,"3,6"
213000,2013,"2,2"
214000,2013,"1,0"
215000,2013,"1,8"
216000,2013,"1,5"
217000,2013,"0,5"
218000,2013,"2,0"
219000,2013,"0,9"
220000,2013,"1,4"
221000,2013,"1,4"
222000,2013,"6,7"
223000,2013,"0,9"
224000,2013,"1,8"
225000,2013,"2,4"
226000,2013,"4,4"
261000,2013,"5,0"
262000,2013,"2,8"
264000,2013,"3,3"
265000,2013,"0,7"
401000,2013,"3,5"
402000,2013,"0,5"
403000,2013,"8,5"
404000,2013,"3,9"
405000,2013,"4,5"
406000,2013,"1,9"
407000,2013,"2,2"
408000,2013,"0,0"
409000,2013,"1,7"
410000,2013,"0,1"
411000,2013,"1,6"
412000,2013,"0,8"
413000,2013,"3,3"
414000,2013,"1,4"
415000,2013,"4,7"
416000,2013,"2,3"
417000,2013,"2,7"
418000,2013,"1,7"
419000,2013,"1,1"
461000,2013,"2,1"
462000,2013,"4,2"
463000,2013,"3,9"
464000,2013,"3,3"
601000,2013,"2,4"
602000,2013,"2,1"
603000,2013,"0,4"
604000,2013,"0,3"
605000,2013,"0,5"
606000,2013,"0,2"
607000,2013,"0,8"
608000,2013,"2,6"
609000,2013,"0,1"
610000,2013,"1,4"
611000,2013,"3,3"
612000,2013,"0,1"
613000,2013,"0,0"
614000,2013,"1,0"
615000,2013,"0,6"
616000,2013,"2,5"
617000,2013,"1,2"
618000,2013,"3,7"
619000,2013,"4,9"
620000,2013,"0,3"
661000,2013,"1,2"
662000,2013,"0,9"
663000,2013,"2,3"
664000,2013,"4,9"
801000,2013,"10,1"
802000,2013,"5,4"
803000,2013,"2,8"
804000,2013,"4,9"
805000,2013,"6,1"
806000,2013,"5,1"
807000,2013,"9,3"
808000,2013,"4,2"
809000,2013,"4,4"
810000,2013,"1,4"
811000,2013,"5,1"
812000,2013,"0,7"
861000,2013,"1,6"
862000,2013,"0,6"
1001000,2013,"8,6"
1002000,2013,"1,7"
1003000,2013,"1,9"
1004000,2013,"0,3"
1005000,2013,"0,6"
1006000,2013,"3,0"
1007000,2013,"1,3"
1008000,2013,"0,7"
1009000,2013,"2,0"
1010000,2013,"1,0"
1011000,2013,"5,7"
1012000,2013,"0,8"
1013000,2013,"0,4"
1014000,2013,"1,1"
1015000,2013,"1,7"
1016000,2013,"2,5"
1017000,2013,"0,7"
1018000,2013,"3,5"
1019000,2013,"5,1"
1020000,2013,"0,9"
1021000,2013,"0,0"
1061000,2013,"1,2"
1062000,2013,"2,8"
1063000,2013,"4,0"
1201000,2013,"0,3"
1202000,2013,"0,0"
1203000,2013,"0,2"
1204000,2013,"0,8"
1205000,2013,"0,0"
1206000,2013,"0,0"
1208000,2013,"0,1"
1209000,2013,"0,4"
1210000,2013,"0,2"
1211000,2013,"1,0"
1212000,2013,"0,0"
1213000,2013,"1,1"
1214000,2013,"0,0"
1215000,2013,"0,2"
1216000,2013,"0,3"
1217000,2013,"0,2"
1218000,2013,"0,1"
1219000,2013,"0,6"
1261000,2013,"1,9"
1262000,2013,"1,0"
1263000,2013,"4,8"
1401000,2013,"2,2"
1402000,2013,"0,8"
1403000,2013,"0,6"
1404000,2013,"3,0"
1405000,2013,"0,7"
1406000,2013,"0,9"
1407000,2013,"1,0"
1408000,2013,"2,9"
1409000,2013,"0,0"
1410000,2013,"0,5"
1411000,2013,"0,4"
1412000,2013,"0,6"
1413000,2013,"1,9"
1414000,2013,"4,7"
1415000,2013,"2,8"
1416000,2013,"0,6"
1417000,2013,"2,4"
1418000,2013,"1,4"
1419000,2013,"1,4"
1420000,2013,"2,2"
1421000,2013,"1,6"
1422000,2013,"4,6"
1423000,2013,"0,4"
1424000,2013,"0,2"
1425000,2013,"0,2"
1426000,2013,"1,1"
1427000,2013,"0,2"
1428000,2013,"1,2"
1429000,2013,"1,2"
1430000,2013,"0,0"
1432000,2013,"0,4"
1433000,2013,"0,4"
1434000,2013,"1,3"
1435000,2013,"5,0"
1436000,2013,"0,4"
1437000,2013,"2,0"
1438000,2013,"1,6"
1461000,2013,"3,1"
1462000,2013,"2,1"
1463000,2013,"1,6"
1464000,2013,"3,5"
1465000,2013,"2,1"
1601000,2013,"0,7"
1602000,2013,"0,4"
1603000,2013,"2,2"
1604000,2013,"0,6"
1605000,2013,"2,1"
1606000,2013,"1,1"
1607000,2013,"6,0"
1608000,2013,"0,8"
1609000,2013,"1,9"
1610000,2013,"3,2"
1611000,2013,"3,9"
1661000,2013,"3,1"
1802000,2013,"0,0"
1803000,2013,"1,0"
1804000,2013,"1,0"
1805000,2013,"0,0"
1806000,2013,"0,2"
1808000,2013,"0,5"
1809000,2013,"2,0"
1810000,2013,"0,0"
1811000,2013,"3,6"
1812000,2013,"0,3"
1813000,2013,"0,2"
1815000,2013,"0,6"
1816000,2013,"0,3"
1818000,2013,"3,3"
1819000,2013,"0,0"
1820000,2013,"0,0"
1821000,2013,"1,6"
1861000,2013,"2,9"
1862000,2013,"3,0"
1863000,2013,"5,2"
1864000,2013,"2,1"
2001000,2013,"2,1"
2002000,2013,"2,0"
2003000,2013,"2,5"
2004000,2013,"0,3"
2005000,2013,"2,4"
2006000,2013,"1,0"
2007000,2013,"0,0"
2009000,2013,"0,0"
2010000,2013,"0,3"
2011000,2013,"0,1"
2012000,2013,"0,0"
2013000,2013,"0,2"
2014000,2013,"0,8"
2061000,2013,"3,1"
2062000,2013,"2,4"
2063000,2013,"5,6"
2201000,2013,"4,3"
2202000,2013,"4,7"
2203000,2013,"4,8"
2204000,2013,"4,3"
2205000,2013,"0,6"
2206000,2013,"2,3"
2207000,2013,"3,6"
2208000,2013,"3,3"
2209000,2013,"4,5"
2210000,2013,"0,8"
2211000,2013,"11,6"
2212000,2013,"4,4"
2213000,2013,"2,0"
2214000,2013,"2,3"
2215000,2013,"2,5"
2216000,2013,"11,9"
2261000,2013,"3,2"
2262000,2013,"1,8"
2263000,2013,"3,2"
2264000,2013,"4,6"
2401000,2013,"1,7"
2402000,2013,"0,8"
2403000,2013,"0,6"
2404000,2013,"1,7"
2405000,2013,"0,7"
2406000,2013,"0,4"
2407000,2013,"4,3"
2408000,2013,"0,2"
2409000,2013,"1,6"
2410000,2013,"0,6"
2411000,2013,"1,7"
2412000,2013,"0,2"
2413000,2013,"0,8"
2414000,2013,"5,2"
2415000,2013,"0,9"
2416000,2013,"1,8"
2417000,2013,"0,1"
2461000,2013,"1,4"
2462000,2013,"1,7"
2463000,2013,"1,5"
2464000,2013,"1,9"
2465000,2013,"0,5"
2466000,2013,"0,6"
2467000,2013,"1,8"
2468000,2013,"1,3"
2469000,2013,"1,8"
2470000,2013,"0,1"
2471000,2013,"0,5"
2472000,2013,"1,0"
2473000,2013,"4,6"
2474000,2013,"0,3"
2475000,2013,"0,5"
2476000,2013,"0,9"
2477000,2013,"2,4"
2478000,2013,"0,6"
2479000,2013,"0,2"
2601000,2013,"0,4"
2602000,2013,"0,8"
2603000,2013,"0,2"
2604000,2013,"1,8"
2605000,2013,"2,0"
2606000,2013,"0,0"
2607000,2013,"2,7"
2609000,2013,"0,1"
2610000,2013,"0,4"
2611000,2013,"0,5"
2612000,2013,"1,2"
2613000,2013,"1,3"
2661000,2013,"0,9"
2801000,2013,"0,5"
2802000,2013,"0,4"
2803000,2013,"0,7"
2804000,2013,"0,8"
2805000,2013,"1,2"
2806000,2013,"2,0"
2807000,2013,"4,3"
2808000,2013,"0,9"
2809000,2013,"4,9"
2810000,2013,"2,0"
2811000,2013,"2,6"
2812000,2013,"1,2"
2813000,2013,"1,2"
2814000,2013,"1,2"
2815000,2013,"0,8"
2816000,2013,"2,9"
2817000,2013,"1,6"
2818000,2013,"2,3"
2819000,2013,"1,5"
2861000,2013,"2,9"
2862000,2013,"2,4"
3001000,2013,"1,3"
3002000,2013,"3,4"
3003000,2013,"2,8"
3004000,2013,"3,3"
3005000,2013,"8,1"
3006000,2013,"1,8"
3007000,2013,"0,2"
3008000,2013,"2,9"
3009000,2013,"1,5"
3010000,2013,"2,5"
3011000,2013,"6,1"
3012000,2013,"1,6"
3013000,2013,"7,5"
3014000,2013,"2,0"
3015000,2013,"4,4"
3016000,2013,"2,0"
3017000,2013,"3,2"
3018000,2013,"3,1"
3019000,2013,"3,2"
3020000,2013,"1,6"
3021000,2013,"3,7"
3022000,2013,"2,2"
3023000,2013,"1,5"
3024000,2013,"4,6"
3025000,2013,"1,4"
3026000,2013,"3,0"
3027000,2013,"1,6"
3028000,2013,"2,5"
3029000,2013,"5,8"
3030000,2013,"1,1"
3031000,2013,"3,1"
3061000,2013,"2,7"
3062000,2013,"4,4"
3063000,2013,"5,1"
3064000,2013,"2,4"
3201000,2013,"3,7"
3202000,2013,"0,9"
3203000,2013,"0,2"
3204000,2013,"0,9"
